wordnet_id,Unnamed: 0,subset,core_synset,core_lemma,hypernym_synsets,cohyponym_synsets,wikimedia_images,image_filename,definition,model_a,model_b,assessor_vitya
14055408,1644,predict_hypernym,ailment.n.01,ailment,['disorder.n.01'],"['abocclusion.n.01', 'abruptio_placentae.n.01', 'achlorhydria.n.01', 'acholia.n.01', 'achylia.n.01', 'acute_brain_disorder.n.01', 'bladder_disorder.n.01', 'cardiovascular_disease.n.01', 'celiac_disease.n.01', 'cheilosis.n.01', 'choking.n.01', 'colpoxerosis.n.01', 'degenerative_disorder.n.01', 'dysaphia.n.01', 'dysosmia.n.01', 'dysphagia.n.01', 'dysuria.n.01', 'eating_disorder.n.01', 'failure.n.07', 'fantods.n.01', 'functional_disorder.n.01', 'glandular_disease.n.01', 'hematocolpometra.n.01', 'hematocolpos.n.01', 'hydrocele.n.01', 'hyperactivity.n.01', 'idiopathic_disease.n.01', 'immunological_disorder.n.01', 'impaction.n.02', 'impaction.n.03', 'learning_disorder.n.01', 'malocclusion.n.01', 'mental_disorder.n.01', 'metabolic_disorder.n.01', 'nervous_disorder.n.01', 'organic_disorder.n.01', 'sleep_disorder.n.01', 'speech_disorder.n.01', 'sprue.n.01', 'strangulation.n.02']","['https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Mycobacterium_tuberculosis.jpg/621px-Mycobacterium_tuberculosis.jpg?20190621153116', 'https://upload.wikimedia.org/wikipedia/commons/9/9a/Egyptian_plague_of_boils_in_the_Toggenburg_Bible_%28black_and_white%29.jpg?20060402193357', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Cruikshank_-_The_Head_Ache.png/736px-Cruikshank_-_The_Head_Ache.png?20050803154519', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/La_visita_de_la_madre_al_hospital%2C_de_Enrique_Paternina_Garc%C3%ADa_Cid_%28Museo_del_Prado%29.jpg/800px-La_visita_de_la_madre_al_hospital%2C_de_Enrique_Paternina_Garc%C3%ADa_Cid_%28Museo_del_Prado%29.jpg?20160823143200', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Noun-disease-2078983-00449F.svg/600px-Noun-disease-2078983-00449F.svg.png?20220126150235']",Mycobacterium tuberculosis.jpg,an often persistent bodily disorder or disease; a cause for complaining,black-forest-labs_FLUX.1-dev,runwayml_stable-diffusion-v1-5,0
9794211,1649,leafs_and_no_leafs,anglophile.n.01,anglophile,['supporter.n.01'],"['believer.n.01', 'boswell.n.02', 'cheerleader.n.01', 'confederate.n.01', 'corporatist.n.01', 'enthusiast.n.01', 'francophile.n.01', 'free_trader.n.01', 'functionalist.n.01', 'jacobite.n.01', 'loyalist.n.01', 'new_dealer.n.01', 'philhellene.n.01', 'pillar.n.03', 'roundhead.n.02', 'seconder.n.01', 'shavian.n.01', 'subscriber.n.01', 'sympathizer.n.02', 'toaster.n.01', 'upholder.n.01', 'voucher.n.01', 'whig.n.02']","['https://upload.wikimedia.org/wikipedia/commons/2/2a/Plaque_to_an_anglophile_within_St_George%27s%2C_Bloomsbury_-_geograph.org.uk_-_1105107.jpg?20110224183242', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Harry_De_Paepe_author1.jpg/800px-Harry_De_Paepe_author1.jpg?20240318093105', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Harry_De_Paepe_author2.jpg/800px-Harry_De_Paepe_author2.jpg?20240318093105', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Harry_De_Paepe_author3.jpg/450px-Harry_De_Paepe_author3.jpg?20240318093105', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Harry_De_Paepe_author4.jpg/599px-Harry_De_Paepe_author4.jpg?20240318093111']","Plaque to an anglophile within St George's, Bloomsbury - geograph.org.uk - 1105107.jpg",an admirer of England and things English,black-forest-labs_FLUX.1-dev,stabilityai_stable-diffusion-3-medium-diffusers,0
2075049,1657,predict_hypernym,scat.v.01,scat,['leave.v.01'],"['come_away.v.02', 'decamp.v.03', 'depart.v.03', 'depart.v.04', 'desert.v.03', 'go_out.v.02', 'go_out.v.03', 'hightail.v.01', 'pop_off.v.01', 'pull_out.v.01', 'ride_off.v.01', 'run_off.v.02', 'rush_off.v.01', 'scram.v.01', 'slip_away.v.01', 'tarry.v.02', 'vacate.v.02', 'walk_off.v.02', 'walk_out.v.02']","['https://upload.wikimedia.org/wikipedia/commons/0/05/Russian_Porno_Comic_alphabet_%281890%29_%D0%BD_1.jpg?20190404105731', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Sex_Machines_Museum_Prague_-_Coprophagy_Chair.jpg/450px-Sex_Machines_Museum_Prague_-_Coprophagy_Chair.jpg?20180813212017', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Sex_Machines_Museum_Prague_-_Coprophagy_Smother_Box.jpg/450px-Sex_Machines_Museum_Prague_-_Coprophagy_Smother_Box.jpg?20180813212017', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Russian_Porno_Comic_alphabet_%281890%29_%D0%BD.jpg/464px-Russian_Porno_Comic_alphabet_%281890%29_%D0%BD.jpg?20141228224959', 'https://upload.wikimedia.org/wikipedia/commons/a/ae/1911-05-14_Targa_Florio_SCAT_Ceirano_Momo.jpg?20201011033036']",Russian Porno Comic alphabet (1890) н 1.jpg,flee; take to one's heels; cut and run,black-forest-labs_FLUX.1-dev,stabilityai_sdxl-turbo,3
1474832,1658,predict_hypernym,gymnosperm.n.01,gymnosperm,['spermatophyte.n.01'],"['angiosperm.n.01', 'balsam.n.01', 'seedling.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Fichtennadel.jpg/512px-Fichtennadel.jpg?20061115111958', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Gymnospermae.jpg/791px-Gymnospermae.jpg?20140719122328', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Gymnosperm_seed_fossil_2.jpg/800px-Gymnosperm_seed_fossil_2.jpg?20190903062538', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Gymnosperm_seed_fossil_1.jpg/800px-Gymnosperm_seed_fossil_1.jpg?20190903062535', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Araucaria_araucana_ArboretumMT_2.jpg/450px-Araucaria_araucana_ArboretumMT_2.jpg?20061204192340']",Fichtennadel.jpg,plants of the class Gymnospermae having seeds not enclosed in an ovary,black-forest-labs_FLUX.1-dev,stabilityai_stable-diffusion-xl-base-1.0,1
14940750,1665,simple_triplet_2parent,liquid_nitrogen.n.01,liquid_nitrogen,"['nitrogen.n.01', 'cryogen.n.01']","['liquid_air.n.01', 'azote.n.01', 'liquid_nitrogen.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Fluessiger_Stickstoff.jpg/400px-Fluessiger_Stickstoff.jpg?20110823155824', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Liquidnitrogen.jpg/600px-Liquidnitrogen.jpg?20091228191033', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Evaporation_of_liquid_nitrogen.jpg/763px-Evaporation_of_liquid_nitrogen.jpg?20201130214800', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Manually_Cryogrinding_Black_Walnut_Shells.jpg/450px-Manually_Cryogrinding_Black_Walnut_Shells.jpg?20231207204520', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/%D0%91%D0%B0%D0%BB%D1%8B%D0%BA%D1%87%D1%8B%2C_%D0%B6%D0%B8%D0%B4%D0%BA%D0%B8%D0%B9_%D0%B0%D0%B7%D0%BE%D1%82.jpg/800px-%D0%91%D0%B0%D0%BB%D1%8B%D0%BA%D1%87%D1%8B%2C_%D0%B6%D0%B8%D0%B4%D0%BA%D0%B8%D0%B9_%D0%B0%D0%B7%D0%BE%D1%82.jpg?20230514120228']",Fluessiger Stickstoff.jpg,nitrogen in a liquid state,black-forest-labs_FLUX.1-dev,runwayml_stable-diffusion-v1-5,1
7125367,1676,leafs_and_no_leafs,croak.n.01,croak,['utterance.n.01'],"['cry.n.01', 'cry.n.02', 'exclamation.n.01', 'expletive.n.02', 'exultation.n.02', 'groan.n.01', 'growling.n.01', 'hem.n.02', 'howl.n.01', 'laugh.n.01', 'mumble.n.01', 'paging.n.01', 'profanity.n.01', 'pronunciation.n.01', 'rasp.n.01', 'roll_call.n.01', 'sigh.n.01', 'snarl.n.01', 'speaking.n.01', 'speech.n.03', 'sputter.n.02']","['https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Croak%2C_James_-_Unit-_118th_Infantry%2C_Company-_D_-_Enlistment_Rank-_Pvt%2C_Discharge_Rank-_Pvt_-_DPLA_-_b9891aee1b517e4ea455e225aa5e1f5c.jpg/267px-Croak%2C_James_-_Unit-_118th_Infantry%2C_Company-_D_-_Enlistment_Rank-_Pvt%2C_Discharge_Rank-_Pvt_-_DPLA_-_b9891aee1b517e4ea455e225aa5e1f5c.jpg?20201124073808', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/XIX_Commonwealth_Games-2010_Delhi_Alexandra_Croak_of_Australia_%28Bronze%29_%28cropped%29.jpg/430px-XIX_Commonwealth_Games-2010_Delhi_Alexandra_Croak_of_Australia_%28Bronze%29_%28cropped%29.jpg?20220709144441', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/The_Next_Three_Billion-_Marian_Croak_01.jpg/800px-The_Next_Three_Billion-_Marian_Croak_01.jpg?20181023091534', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Marian_Croak.jpg/800px-Marian_Croak.jpg?20181023091534', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/The_Next_Three_Billion-_Marian_Croak_speaking.jpg/599px-The_Next_Three_Billion-_Marian_Croak_speaking.jpg?20181023091800']","Croak, James - Unit- 118th Infantry, Company- D - Enlistment Rank- Pvt, Discharge Rank- Pvt - DPLA - b9891aee1b517e4ea455e225aa5e1f5c.jpg",a harsh hoarse utterance (as of a frog),prompthero_openjourney,black-forest-labs_FLUX.1-dev,1
56250900,1686,appendix_llama,coin.n.01,bee,['coinage.n.01'],[],"['https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Bee_Collecting_Pollen_2004-08-14.jpg/800px-Bee_Collecting_Pollen_2004-08-14.jpg?20041231121810', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Bee_mid_air.jpg/800px-Bee_mid_air.jpg?20050820094936', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Pollinationn.jpg/800px-Pollinationn.jpg?20110910142216', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Sunflower_and_a_bee.jpg/579px-Sunflower_and_a_bee.jpg?20200921191425', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Apis_mellifera_flying.jpg/800px-Apis_mellifera_flying.jpg?20090606072829']",Bee Collecting Pollen 2004-08-14.jpg,a flying insect known for its role in pollination and for producing honey and beeswax.,stabilityai_stable-diffusion-xl-base-1.0,black-forest-labs_FLUX.1-dev,1
2253406,1689,appendix_llama,coin.n.01,jewelry,['coinage.n.01'],[],"['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Jewelry_designing_%28edited%29.jpg/800px-Jewelry_designing_%28edited%29.jpg?20230620210012', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/%EC%84%9C%EB%B4%89%EC%B4%9D_%EA%B8%88%EA%B4%80_%EA%B8%88%EC%A0%9C%EB%93%9C%EB%A6%AC%EA%B0%9C.jpg/432px-%EC%84%9C%EB%B4%89%EC%B4%9D_%EA%B8%88%EA%B4%80_%EA%B8%88%EC%A0%9C%EB%93%9C%EB%A6%AC%EA%B0%9C.jpg?20141107104701', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/80/Hindu_Bride%2C_Ahmedabad%2C_Gujarat.jpg/443px-Hindu_Bride%2C_Ahmedabad%2C_Gujarat.jpg?20120130132533', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/%EA%B2%BD%EC%A3%BC_%EB%B6%80%EB%B6%80%EC%B4%9D_%EA%B8%88%EA%B7%80%EA%B1%B8%EC%9D%B4.jpg/584px-%EA%B2%BD%EC%A3%BC_%EB%B6%80%EB%B6%80%EC%B4%9D_%EA%B8%88%EA%B7%80%EA%B1%B8%EC%9D%B4.jpg?20150129054545', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Parure_della_regina_maria_amelia%2C_parigi%2C_1800-15_poi_1850-75_ca.jpg/617px-Parure_della_regina_maria_amelia%2C_parigi%2C_1800-15_poi_1850-75_ca.jpg?20170106111046']",Jewelry designing (edited).jpg,"an assortment of decorative items worn for personal adornment, such as rings, necklaces, earrings, and bracelets.",black-forest-labs_FLUX.1-dev,DeepFloyd_IF-I-XL-v1.0,0
17012379,1693,appendix_llama,coin.n.01,bird of prey,['coinage.n.01'],[],"['https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Bald.eagle.closeup.arp-sh.750pix.jpg/800px-Bald.eagle.closeup.arp-sh.750pix.jpg?20070626160520', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Bubo_bubo_sibiricus_-_01.JPG/400px-Bubo_bubo_sibiricus_-_01.JPG?20141018223422', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/F-22_Raptor_edit1.jpg/800px-F-22_Raptor_edit1.jpg?20090609105604', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Birds_of_Prey_Diversity.jpg/800px-Birds_of_Prey_Diversity.jpg?20200214185633', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Lockheed_Martin_F-22A_Raptor_JSOH.jpg/800px-Lockheed_Martin_F-22A_Raptor_JSOH.jpg?20100620233945']",Bald.eagle.closeup.arp-sh.750pix.jpg,"A bird of prey is a carnivorous bird that hunts and feeds on other animals, distinguished by keen vision and powerful talons and beaks.",black-forest-labs_FLUX.1-dev,stabilityai_stable-diffusion-xl-base-1.0,0
15889050,1698,appendix_llama,coin.n.01,coin,['coinage.n.01'],[],"['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/India%2C_Kushan%2C_Vasudeva_II%2C_3rd_century_-_Coin_of_Kushan_King_Vasudeva_II_-_2011.212_-_Cleveland_Museum_of_Art.jpg/800px-India%2C_Kushan%2C_Vasudeva_II%2C_3rd_century_-_Coin_of_Kushan_King_Vasudeva_II_-_2011.212_-_Cleveland_Museum_of_Art.jpg?20211130202228', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Coins_of_the_Italian_Republic_%28500_Lire%29_silver_%28Caravels%29.png/800px-Coins_of_the_Italian_Republic_%28500_Lire%29_silver_%28Caravels%29.png?20170602212904', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/One_Rupee_East_India_Company.JPG/616px-One_Rupee_East_India_Company.JPG?20120415071655', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Argentina_1828_8_Escudos.jpg/800px-Argentina_1828_8_Escudos.jpg?20160121234218', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Reverse_of_1_Qiran_Iranian_Coin_-_Fath_Ali_Shah_Qhajar_-_1830.jpg/602px-Reverse_of_1_Qiran_Iranian_Coin_-_Fath_Ali_Shah_Qhajar_-_1830.jpg?20150725134944']","India, Kushan, Vasudeva II, 3rd century - Coin of Kushan King Vasudeva II - 2011.212 - Cleveland Museum of Art.jpg",A piece of metal issued by governmental authority as money.,playgroundai_playground-v2.5-1024px-aesthetic,black-forest-labs_FLUX.1-dev,1
64856142,1699,appendix_llama,coin.n.01,penny,['coinage.n.01'],[],"['https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Edward_I_penny_%28FindID_491318%29.jpg/411px-Edward_I_penny_%28FindID_491318%29.jpg?20170131123911', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Ironbridge_Penny.jpg/800px-Ironbridge_Penny.jpg?20100923192837', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Silver_penny_of_Henry_II_%28YORYM_2000_2076%29_reverse.jpg/616px-Silver_penny_of_Henry_II_%28YORYM_2000_2076%29_reverse.jpg?20160830104720', 'https://upload.wikimedia.org/wikipedia/commons/e/e5/BendingPenny.png?20140824020436', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Edward_Rothe_Penny_coat-of-arms.png/703px-Edward_Rothe_Penny_coat-of-arms.png?20220128142522']",Edward I penny (FindID 491318).jpg,"a small unit of currency in various countries, typically the smallest denomination within the currency system.",black-forest-labs_FLUX.1-dev,retrieval,0
96455769,1713,appendix_llama,coin.n.01,fraction,['coinage.n.01'],[],"['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Cake_quarters.svg/504px-Cake_quarters.svg.png?20221007042125', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Fraction_Representation.jpg/800px-Fraction_Representation.jpg?20201126221522', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Cake_fractions.svg/504px-Cake_fractions.svg.png?20221005140314', 'https://upload.wikimedia.org/wikipedia/commons/1/1e/StrichrechnungBruch_05.png?20221118190700', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/11.21_Fraction_continue_-_V2.png/503px-11.21_Fraction_continue_-_V2.png?20221128191905']",Cake quarters.svg,"a numerical expression representing a part of a whole, typically written with a numerator and a denominator separated by a slash.",black-forest-labs_FLUX.1-dev,DeepFloyd_IF-I-XL-v1.0,0
83847695,1714,appendix_llama,coin.n.01,reality,['coinage.n.01'],[],"['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Reality-bites-how-to-catch-ideas.png/800px-Reality-bites-how-to-catch-ideas.png?20210111155128', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Image_with_nested_realities_of_laptop_showing_the_same_laptop_as_in_previous_image_in_four_reality_planes.jpg/800px-Image_with_nested_realities_of_laptop_showing_the_same_laptop_as_in_previous_image_in_four_reality_planes.jpg?20220708163909', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Old_Bagan%2C_Myanmar%2C_Higher_reality.jpg/800px-Old_Bagan%2C_Myanmar%2C_Higher_reality.jpg?20210104175849', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/LOGO-SOCIAL-STAR-REALITY-SHOW_02.png/800px-LOGO-SOCIAL-STAR-REALITY-SHOW_02.png?20210516204056', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/The_reality_of_Madagascar.jpg/684px-The_reality_of_Madagascar.jpg?20220413183815']",Reality-bites-how-to-catch-ideas.png,"the world or the state of things as they actually exist, as opposed to an idealistic or notional idea of them.",stabilityai_stable-diffusion-xl-base-1.0,black-forest-labs_FLUX.1-dev,1
61508014,1715,appendix_llama,coin.n.01,coin,['coinage.n.01'],[],"['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/India%2C_Kushan%2C_Vasudeva_II%2C_3rd_century_-_Coin_of_Kushan_King_Vasudeva_II_-_2011.212_-_Cleveland_Museum_of_Art.jpg/800px-India%2C_Kushan%2C_Vasudeva_II%2C_3rd_century_-_Coin_of_Kushan_King_Vasudeva_II_-_2011.212_-_Cleveland_Museum_of_Art.jpg?20211130202228', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Coins_of_the_Italian_Republic_%28500_Lire%29_silver_%28Caravels%29.png/800px-Coins_of_the_Italian_Republic_%28500_Lire%29_silver_%28Caravels%29.png?20170602212904', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/One_Rupee_East_India_Company.JPG/616px-One_Rupee_East_India_Company.JPG?20120415071655', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Argentina_1828_8_Escudos.jpg/800px-Argentina_1828_8_Escudos.jpg?20160121234218', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Reverse_of_1_Qiran_Iranian_Coin_-_Fath_Ali_Shah_Qhajar_-_1830.jpg/602px-Reverse_of_1_Qiran_Iranian_Coin_-_Fath_Ali_Shah_Qhajar_-_1830.jpg?20150725134944']","India, Kushan, Vasudeva II, 3rd century - Coin of Kushan King Vasudeva II - 2011.212 - Cleveland Museum of Art.jpg",A piece of metal stamped and issued by the authority of a government for use as money.,black-forest-labs_FLUX.1-dev,stabilityai_stable-diffusion-xl-base-1.0,0
17045773,1718,appendix_llama,coin.n.01,cuisine,['coinage.n.01'],[],"['https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Parboiled_rice_with_chicken%2C_peppers%2C_cucurbita%2C_peas_and_tomato.jpg/800px-Parboiled_rice_with_chicken%2C_peppers%2C_cucurbita%2C_peas_and_tomato.jpg?20170616203438', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Christmas_table_%28Serbian_cuisine%29.jpg/800px-Christmas_table_%28Serbian_cuisine%29.jpg?20180119110327', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Wiener-Schnitzel02.jpg/800px-Wiener-Schnitzel02.jpg?20061220124834', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Lunch_dish_%28pumpkin_sauce%2C_potatoes_and_chicken_steak%29.jpg/799px-Lunch_dish_%28pumpkin_sauce%2C_potatoes_and_chicken_steak%29.jpg?20170613103608', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Les_hu%C3%AEtres_de_Saint-Germain-sur-Ay_ERNOUF_Guillaume.JPG/800px-Les_hu%C3%AEtres_de_Saint-Germain-sur-Ay_ERNOUF_Guillaume.JPG?20120512235512']","Parboiled rice with chicken, peppers, cucurbita, peas and tomato.jpg","Cuisine refers to a style or method of cooking, especially as characteristic of a particular country, region, or establishment.",black-forest-labs_FLUX.1-dev,PixArt-alpha_PixArt-Sigma-XL-2-512-MS,2
48996398,1737,appendix_llama,overgarment.n.01,garment,['garment.n.01'],"['breechcloth.n.01', 'burqa.n.01', 'camlet.n.01', 'diaper.n.01', 'fur.n.03', 'gown.n.04', 'haik.n.01', 'hand-me-down.n.01', 'head_covering.n.01', 'hose.n.02', 'ironing.n.01', 'jump_suit.n.01', 'kanzu.n.01', 'laundry.n.01', 'legging.n.01', 'leotard.n.01', 'mending.n.01', 'motley.n.02', 'neckwear.n.01', 'peplos.n.01', 'raglan.n.01', 'reversible.n.01', 'robe.n.01', 'romper.n.02', 'sackcloth.n.01', 'scapular.n.02', 'scarf.n.01', 'sealskin.n.02', 'separate.n.02', 'shirt.n.01', 'silks.n.01', 'skirt.n.02', 'stomacher.n.01', 'straitjacket.n.02', 'suit.n.01', 'sunsuit.n.01', 'swaddling_clothes.n.01', 'sweat_suit.n.01', 'sweater.n.01', 'swimsuit.n.01', 'trouser.n.01', 'trouser.n.02', 'undergarment.n.01', 'vest.n.01', 'weeds.n.01', 'wet_suit.n.01', 'wraparound.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Clothes.jpg/381px-Clothes.jpg?20060718182304', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Window_shopping_in_Mexico_City.jpg/800px-Window_shopping_in_Mexico_City.jpg?20170109205050', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Well-clothed_baby.jpg/600px-Well-clothed_baby.jpg?20071226085120', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Woman%27s_shirt_from_Kutch%2C_Gujarat%2C_India%2C_IMA_55114.jpg/563px-Woman%27s_shirt_from_Kutch%2C_Gujarat%2C_India%2C_IMA_55114.jpg?20150818160410', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Ladies_dresses_in_a_shop.jpg/800px-Ladies_dresses_in_a_shop.jpg?20230602095553']",Clothes.jpg,A piece of clothing that is worn on the body.,black-forest-labs_FLUX.1-dev,retrieval,0
38161491,1750,appendix_llama,coat.n.01,coat,['overgarment.n.01'],"['aba.n.01', 'cloak.n.02', 'izar.n.01', 'snowsuit.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Coat_of_arms_of_Seychelles.svg/591px-Coat_of_arms_of_Seychelles.svg.png?20240430153652', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Royal_Coat_of_Arms_of_the_United_Kingdom_%28St_Edward%27s_Crown%29.svg/620px-Royal_Coat_of_Arms_of_the_United_Kingdom_%28St_Edward%27s_Crown%29.svg.png?20220706153233', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Coat_of_arms_of_Siam.svg/500px-Coat_of_arms_of_Siam.svg.png?20221001102253', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Royal_Coat_of_Arms_of_the_Kingdom_of_Scotland.svg/620px-Royal_Coat_of_Arms_of_the_Kingdom_of_Scotland.svg.png?20191114001703', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Lesser_Coat_of_Arms_of_Ukraine.svg/330px-Lesser_Coat_of_Arms_of_Ukraine.svg.png?20220118191201']",Coat of arms of Seychelles.svg,A garment typically with sleeves and a long back that is worn on the upper body for warmth or fashion.,black-forest-labs_FLUX.1-dev,retrieval,0
28654925,1752,appendix_llama,coat.n.01,coat,['overgarment.n.01'],"['aba.n.01', 'cloak.n.02', 'izar.n.01', 'snowsuit.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Coat_of_arms_of_Seychelles.svg/591px-Coat_of_arms_of_Seychelles.svg.png?20240430153652', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Royal_Coat_of_Arms_of_the_United_Kingdom_%28St_Edward%27s_Crown%29.svg/620px-Royal_Coat_of_Arms_of_the_United_Kingdom_%28St_Edward%27s_Crown%29.svg.png?20220706153233', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Coat_of_arms_of_Siam.svg/500px-Coat_of_arms_of_Siam.svg.png?20221001102253', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Royal_Coat_of_Arms_of_the_Kingdom_of_Scotland.svg/620px-Royal_Coat_of_Arms_of_the_Kingdom_of_Scotland.svg.png?20191114001703', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Lesser_Coat_of_Arms_of_Ukraine.svg/330px-Lesser_Coat_of_Arms_of_Ukraine.svg.png?20220118191201']",Coat of arms of Seychelles.svg,"A garment worn on the upper body, usually extending to the hips or below, often with sleeves and fastenings down the front.",black-forest-labs_FLUX.1-dev,stabilityai_stable-diffusion-xl-base-1.0,2
